Cod;Descrição;Und;Data Movimento;Op. Tributária;Descrição;Cli. / Forne.;Nome;Modelo Doc;Nº Documento;Ordem Produção;Data Emissão;Almoxarifado;Veículo;Retirante;Qtd. Saída;Qtd. Entrada;Custo unit;Saldo Fisíco;Saldo Financeiro;Preço de venda;Lucro Unitario
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;09/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033467;               ;09/11/2023;1;0;0;0;1639;2,3156;12079;27980,8114;6,7;4,3844
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;13/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033470;               ;13/11/2023;1;0;0;0;1357;2,3156;5000;11581,0866;6,7;4,3844
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;16/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033476;               ;16/11/2023;1;0;0;0;2126;2,3156;5000;11579,811;6,7;4,3844
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;20/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034372;               ;20/11/2023;1;0;0;0;1357;2,3156;5000;11579,2682;6,7;4,3844
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;23/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034375;               ;23/11/2023;1;0;0;0;2126;2,3156;5000;11578,6304;6,7;4,3844
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;27/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034378;               ;27/11/2023;1;0;0;0;1357;2,3156;5000;11578,4947;6,7;4,3844
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;30/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034381;               ;30/11/2023;1;0;0;0;2486;2,3156;5000;11578,2461;6,7;4,3844
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;04/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037308;               ;04/12/2023;1;0;0;0;2182;2,4225;5000;11811,2558;6,7;4,2775
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;07/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037312;               ;07/12/2023;1;0;0;0;2179;2,4225;5000;11942,4316;6,7;4,2775
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;11/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037316;               ;11/12/2023;1;0;0;0;1398;2,4225;5000;11989,9636;6,7;4,2775
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;14/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037320;               ;14/12/2023;1;0;0;0;2182;2,4225;5000;12043,4226;6,7;4,2775
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;18/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037366;               ;18/12/2023;1;0;0;0;2182;2,4225;5000;12073,5342;6,7;4,2775
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;21/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037369;               ;21/12/2023;1;0;0;0;2182;2,4225;5000;12090,5538;6,7;4,2775
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;29/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000012;               ;29/12/2023;1;0;0;0;3935;2,4225;5000;12107,8678;6,7;4,2775
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;04/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003046;               ;04/01/2024;1;0;0;0;2394;2,4414;3000;7312,2012;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;08/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003050;               ;08/01/2024;1;0;0;0;2110;2,4414;3000;7320,6412;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;11/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003232;               ;11/01/2024;1;0;0;0;2110;2,4414;3000;7323,1732;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;15/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003235;               ;15/01/2024;1;0;0;0;1340;2,4414;3000;7323,5752;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;18/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003238;               ;18/01/2024;1;0;0;0;2106;2,4414;3000;7323,9964;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;22/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003247;               ;22/01/2024;1;0;0;0;1340;2,4414;3000;7324,1304;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;25/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003244;               ;25/01/2024;1;0;0;0;2106;2,4414;3000;7324,1304;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;29/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003609;               ;29/01/2024;1;0;0;0;2313;2,4414;3000;7324,1304;6,022102898;3,580702898
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;01/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006266;               ;01/02/2024;1;0;0;0;2432;2,7322;7432;18851,7104;5,8;3,0678
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;05/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006269;               ;05/02/2024;1;0;0;0;4280;2,7322;6362;16974,7164;5,8;3,0678
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;15/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006276;               ;15/02/2024;1;0;0;0;2140;2,7322;5000;13477,9382;5,8;3,0678
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;19/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006279;               ;19/02/2024;1;0;0;0;2140;2,7322;5000;13556,2622;5,8;3,0678
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;22/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007108;               ;22/02/2024;1;0;0;0;2140;2,7322;5000;13600,9882;5,8;3,0678
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;26/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007098;               ;26/02/2024;1;0;0;0;1362;2,7322;5000;13617,3322;5,8;3,0678
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;29/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007101;               ;29/02/2024;1;0;0;0;2433;2,7322;5000;13638,4993;5,8;3,0678
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;04/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009865;               ;04/03/2024;1;0;0;0;2.142;2,69;5.000;13.551,53;5,8;3,11
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;07/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009868;               ;07/03/2024;1;0;0;0;1.362;2,69;5.000;13.519,94;5,8;3,11
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;11/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009874;               ;11/03/2024;1;0;0;0;2.142;2,69;5.000;13.483,74;5,8;3,11
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;14/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009877;               ;14/03/2024;1;0;0;0;1.362;2,69;5.000;13.470,66;5,8;3,11
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;18/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009880;               ;18/03/2024;1;0;0;0;2.142;2,69;5.000;13.455,67;5,8;3,11
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;21/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010317;               ;21/03/2024;1;0;0;0;2.142;2,69;5.000;13.447,10;5,8;3,11
115;LEITE PASTEURIZADO JUSSARA VITAMINA A             ;LT ;25/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010881;               ;25/03/2024;1;0;0;0;5.324;2,69;7.204;19.362,29;5,8;3,11
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;02/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23026691;               ;02/10/2023;1;0;0;0;2458;37,5068;104907,217;4032617,936;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;03/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23026841;               ;03/10/2023;1;0;0;0;18915;37,5068;117750,217;4508651,985;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;04/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23026985;               ;04/10/2023;1;0;0;0;8128;37,5068;112658,217;4307313,456;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;05/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027078;               ;05/10/2023;1;0;0;0;0;0;105008,307;4014830,622;41,592415;41,592415
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;09/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027440;               ;09/10/2023;1;0;0;0;4096;37,5068;98817,474;3775156,845;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;10/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027531;               ;10/10/2023;1;0;0;0;10941,333;37,5068;106735,807;4070042,658;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;14/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029110;               ;14/10/2023;1;0;0;0;8871;37,5068;100561,807;3829071,045;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;15/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029111;               ;15/10/2023;1;0;0;0;12917,583;37,5068;113457,9;4312749,977;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;16/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029172;               ;16/10/2023;1;0;0;0;12372;37,5068;125829,9;4776784,106;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;19/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029475;               ;19/10/2023;1;0;0;0;3369;37,5068;129198,899;4903144,477;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;20/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029559;               ;20/10/2023;1;0;0;0;15272;37,5068;141405,739;5359624,279;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;21/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029677;               ;21/10/2023;1;0;0;0;8115;37,5068;139219,739;5273558,308;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;22/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029687;               ;22/10/2023;1;0;0;0;10486;37,5068;149704,079;5666791,733;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;23/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23029789;               ;23/10/2023;1;0;0;0;11272,083;37,5068;160976,162;6089571,496;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;27/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030255;               ;27/10/2023;1;0;0;0;2915,034;37,5068;140080,196;5298158,774;41,592415;4,085615
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;22/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033325;               ;22/11/2023;1;0;0;0;6335,167;37,7421;57434,514;2171800,916;42,75673824;5,01463824
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;23/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033441;               ;23/11/2023;1;0;0;0;5490;37,7421;63018,514;2382559,514;42,75673824;5,01463824
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;24/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033580;               ;24/11/2023;1;0;0;0;434;37,7421;60782,514;2297994,094;42,75673824;5,01463824
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;28/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033856;               ;28/11/2023;1;0;0;0;166;37,7421;58660,773;2217767,116;42,75673824;5,01463824
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;09/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036020;               ;09/12/2023;1;0;0;0;3420;38,3122;23264,586;881283,3215;47,35796113;9,04576113
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;10/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036038;               ;10/12/2023;1;0;0;0;1412;38,3122;24676,586;935380,1479;47,35796113;9,04576113
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;22/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037025;               ;22/12/2023;1;0;0;0;8322,5;38,3122;23545,256;895880,334;47,35796113;9,04576113
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;06/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000438;               ;06/01/2024;1;0;0;0;3728;36,8874;12961,004;488825,3911;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;07/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000448;               ;07/01/2024;1;0;0;0;4724,333;36,8874;17685,337;663093,7522;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;11/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24001868;               ;11/01/2024;1;0;0;0;3423;36,8874;19808,337;740617,1224;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;13/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002109;               ;13/01/2024;1;0;0;0;1857;36,8874;20802,737;776865,1003;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;14/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002113;               ;14/01/2024;1;0;0;0;13722;36,8874;34524,737;1283034,003;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;15/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002176;               ;15/01/2024;1;0;0;0;10941,833;36,8874;45466,57;1686649,774;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;23/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002846;               ;23/01/2024;1;0;0;0;8153,25;36,8874;47371,415;1755608,012;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;31/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003490;               ;31/01/2024;1;0;0;0;5458;36,8874;49447,315;1831597,124;52,93576885;16,04836885
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;01/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003572;               ;01/02/2024;1;0;0;0;17109;40,7454;63799,5;2426593,885;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;02/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003661;               ;02/02/2024;1;0;0;0;12972;40,7454;74292,333;2860848,841;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;03/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003750;               ;03/02/2024;1;0;0;0;1402;40,7454;74219,333;2861174,592;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;04/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003822;               ;04/02/2024;1;0;0;0;8560,833;40,7454;82779,366;3209958,317;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;05/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003889;               ;05/02/2024;1;0;0;0;17027;40,7454;99797,366;3903381,247;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;11/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005517;               ;11/02/2024;1;0;0;0;12494;40,7454;92224,243;3627566,886;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;12/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005572;               ;12/02/2024;1;0;0;0;17676;40,7454;109900,243;4347782,576;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;13/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005858;               ;13/02/2024;1;0;0;0;12653;40,7454;122553,243;4863334,122;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;14/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005921;               ;14/02/2024;1;0;0;0;4697;40,7454;127248,243;5054635,899;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;21/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006540;               ;21/02/2024;1;0;0;0;1645;40,7454;118000,246;4688963,92;46,0706412;5,3252412
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;04/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007382;               ;04/03/2024;1;0;0;0;9.558;40,52;67.859;2.703.999,92;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;08/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009067;               ;08/03/2024;1;0;0;0;2.262;40,52;25.453;1.015.765,40;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;12/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009361;               ;12/03/2024;1;0;0;0;8.300;40,52;33.753;1.352.092,19;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;15/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009686;               ;15/03/2024;1;0;0;0;18.035;40,52;51.617;2.076.043,88;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;16/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009921;               ;16/03/2024;1;0;0;0;10.833;40,52;60.020;2.417.276,53;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;17/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009771;               ;17/03/2024;1;0;0;0;13.987;40,52;73.990;2.983.363,28;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;18/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24009816;               ;18/03/2024;1;0;0;0;9.111;40,52;83.101;3.352.549,49;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;24/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010389;               ;24/03/2024;1;0;0;0;10.839;40,52;88.062;3.554.623,82;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;25/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010465;               ;25/03/2024;1;0;0;0;6.320;40,52;94.382;3.810.718,44;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;26/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010471;               ;26/03/2024;1;0;0;0;10.014;40,52;102.858;4.154.414,82;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;27/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010592;               ;27/03/2024;1;0;0;0;1.987;40,52;103.845;4.194.541,04;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;28/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010685;               ;28/03/2024;1;0;0;0;5.606;40,52;106.562;4.305.000,28;48,79;8,27
164;LEITE UHT INTEGRAL JUSSARA MID-12Lts W.A          ;CX ;29/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010747;               ;29/03/2024;1;0;0;0;19.242;40,52;122.612;4.955.734,29;48,79;8,27
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;01/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030155;               ;01/10/2023;1;0;0;0;39664;2,459;289664;742158,776;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;02/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030156;               ;02/10/2023;1;0;0;0;97135;2,459;386799;981013,741;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;03/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030157;               ;03/10/2023;1;0;0;0;76739;2,459;386799;975089,4902;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;04/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030158;               ;04/10/2023;1;0;0;0;100158;2,459;378201;947215,0118;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;05/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030159;               ;05/10/2023;1;0;0;0;75118;2,459;314545;784370,6908;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;06/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030160;               ;06/10/2023;1;0;0;0;3393;2,459;174792;435750,8976;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;08/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030161;               ;08/10/2023;1;0;0;0;114568;2,459;282287;699840,6206;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;09/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030977;               ;09/10/2023;1;0;0;0;97625;2,459;379912;939900,4956;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;10/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030163;               ;10/10/2023;1;0;0;0;78377;2,459;379081;936668,9466;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;11/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030164;               ;11/10/2023;1;0;0;0;7864;2,459;386945;956006,5226;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;15/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030167;               ;15/10/2023;1;0;0;0;41697;2,459;288552;712419,0826;5,231353782;2,772353782
220;LEITE PASTEURIZADO INTEGRAL VIVALEITE             ;LT ;16/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030978;               ;16/10/2023;1;0;0;0;98393;2,459;386945;954367,4696;5,231353782;2,772353782
